Codigo;Periodo;Nome;Afluencia;Retirada
54;26; MIRANDA      ;15;1.5
54;27; CAPIM BRANC1 ;2;0.6
54;28; CAPIM BRANC2 ;5;1.5
54;29; CORUMBA IV   ;121;3.1
54;30; CORUMBA I    ;283;5.8
54;31; ITUMBIARA    ;355;13.6
54;32; CACH.DOURADA ;64;1.6
54;33; SAO SIMAO    ;1054;26
54;34; I. SOLTEIRA  ;342;4.1
54;37; BARRA BONITA ;268;55.3
54;38; A.S. LIMA    ;75;7.9
54;39; IBITINGA     ;145;5.5
54;40; PROMISSAO    ;48;3.7
54;42; NAVANHANDAVA ;19;4.4
54;43; TRES IRMAOS  ;22;4.4
54;45; JUPIA        ;343;1.8
54;46; P. PRIMAVERA ;577;17.8
54;47; A.A. LAYDNER ;96;6.9
54;48; PIRAJU       ;2;0.1
55;1; CAMARGOS     ;91;0.6
55;2; ITUTINGA     ;0;0
55;4; FUNIL-GRANDE ;157;3.8
55;6; FURNAS       ;472;11
55;7; M. DE MORAES ;173;1.1
55;8; ESTREITO     ;40;0.2
55;9; JAGUARA      ;17;0.2
55;10; IGARAPAVA    ;47;0.3
55;11; VOLTA GRANDE ;106;2.4
55;12; P. COLOMBIA  ;261;9.4
55;14; CACONDE      ;43;1.2
55;15; E. DA CUNHA  ;28;2.1
55;16; A.S.OLIVEIRA ;1;0.1
55;17; MARIMBONDO   ;546;55.7
55;18; A. VERMELHA  ;284;9.8
55;20; BATALHA      ;178;4.6
55;21; SERRA FACAO  ;111;0.9
55;24; EMBORCACAO   ;403;13.1
55;25; NOVA PONTE   ;390;2.2
55;26; MIRANDA      ;15;1.5
55;27; CAPIM BRANC1 ;2;0.6
55;28; CAPIM BRANC2 ;5;1.5
55;29; CORUMBA IV   ;121;3.1
55;30; CORUMBA I    ;283;5.8
55;31; ITUMBIARA    ;355;13.6
55;32; CACH.DOURADA ;64;1.6
55;33; SAO SIMAO    ;1054;26
55;34; I. SOLTEIRA  ;342;4.1
55;37; BARRA BONITA ;268;55.3
55;38; A.S. LIMA    ;75;7.9
55;39; IBITINGA     ;145;5.5
55;40; PROMISSAO    ;48;3.7
55;42; NAVANHANDAVA ;19;4.4
55;43; TRES IRMAOS  ;22;4.4
55;45; JUPIA        ;343;1.8
55;46; P. PRIMAVERA ;577;17.8
55;47; A.A. LAYDNER ;96;6.9
55;48; PIRAJU       ;2;0.1
56;1; CAMARGOS     ;91;0.6
56;2; ITUTINGA     ;0;0
56;4; FUNIL-GRANDE ;157;3.8
56;6; FURNAS       ;472;11
56;7; M. DE MORAES ;173;1.1
56;8; ESTREITO     ;40;0.2
56;9; JAGUARA      ;17;0.2
56;10; IGARAPAVA    ;47;0.3
56;11; VOLTA GRANDE ;106;2.4
56;12; P. COLOMBIA  ;261;9.4
56;14; CACONDE      ;43;1.2
56;15; E. DA CUNHA  ;28;2.1
56;16; A.S.OLIVEIRA ;1;0.1
56;17; MARIMBONDO   ;546;55.7
56;18; A. VERMELHA  ;284;9.8
56;20; BATALHA      ;178;4.6
56;21; SERRA FACAO  ;111;0.9
56;24; EMBORCACAO   ;403;13.1
56;25; NOVA PONTE   ;390;2.2
56;26; MIRANDA      ;15;1.5
56;27; CAPIM BRANC1 ;2;0.6
56;28; CAPIM BRANC2 ;5;1.5
56;29; CORUMBA IV   ;121;3.1
56;30; CORUMBA I    ;283;5.8
56;31; ITUMBIARA    ;355;13.6
56;32; CACH.DOURADA ;64;1.6
56;33; SAO SIMAO    ;1054;26
56;34; I. SOLTEIRA  ;342;4.1
56;37; BARRA BONITA ;268;55.3
56;38; A.S. LIMA    ;75;7.9
56;39; IBITINGA     ;145;5.5
56;40; PROMISSAO    ;48;3.7
56;42; NAVANHANDAVA ;19;4.4
56;43; TRES IRMAOS  ;22;4.4
56;45; JUPIA        ;343;1.8
56;46; P. PRIMAVERA ;577;17.8
56;47; A.A. LAYDNER ;96;6.9
56;48; PIRAJU       ;2;0.1
57;1; CAMARGOS     ;91;0.6
57;2; ITUTINGA     ;0;0
57;4; FUNIL-GRANDE ;157;3.8
57;6; FURNAS       ;472;11
57;7; M. DE MORAES ;173;1.1
57;8; ESTREITO     ;40;0.2
57;9; JAGUARA      ;17;0.2
57;10; IGARAPAVA    ;47;0.3
57;11; VOLTA GRANDE ;106;2.4
57;12; P. COLOMBIA  ;261;9.4
57;14; CACONDE      ;43;1.2
57;15; E. DA CUNHA  ;28;2.1
57;16; A.S.OLIVEIRA ;1;0.1
57;17; MARIMBONDO   ;546;55.7
57;18; A. VERMELHA  ;284;9.8
57;20; BATALHA      ;178;4.6
57;21; SERRA FACAO  ;111;0.9
57;24; EMBORCACAO   ;403;13.1
57;25; NOVA PONTE   ;390;2.2
57;26; MIRANDA      ;15;1.5
57;27; CAPIM BRANC1 ;2;0.6
57;28; CAPIM BRANC2 ;5;1.5
57;29; CORUMBA IV   ;121;3.1
57;30; CORUMBA I    ;283;5.8
57;31; ITUMBIARA    ;355;13.6
57;32; CACH.DOURADA ;64;1.6
57;33; SAO SIMAO    ;1054;26
57;34; I. SOLTEIRA  ;342;4.1
57;37; BARRA BONITA ;268;55.3
57;38; A.S. LIMA    ;75;7.9
57;39; IBITINGA     ;145;5.5
57;40; PROMISSAO    ;48;3.7
57;42; NAVANHANDAVA ;19;4.4
57;43; TRES IRMAOS  ;22;4.4
57;45; JUPIA        ;343;1.8
57;46; P. PRIMAVERA ;577;17.8
57;47; A.A. LAYDNER ;96;6.9
57;48; PIRAJU       ;2;0.1
58;1; CAMARGOS     ;91;0.6
58;2; ITUTINGA     ;0;0
58;4; FUNIL-GRANDE ;157;3.8
58;6; FURNAS       ;472;11
58;7; M. DE MORAES ;173;1.1
58;8; ESTREITO     ;40;0.2
58;9; JAGUARA      ;17;0.2
58;10; IGARAPAVA    ;47;0.3
58;11; VOLTA GRANDE ;106;2.4
58;12; P. COLOMBIA  ;261;9.4
58;14; CACONDE      ;43;1.2
58;15; E. DA CUNHA  ;28;2.1
58;16; A.S.OLIVEIRA ;1;0.1
58;17; MARIMBONDO   ;546;55.7
58;18; A. VERMELHA  ;284;9.8
58;20; BATALHA      ;178;4.6
58;21; SERRA FACAO  ;111;0.9
58;24; EMBORCACAO   ;403;13.1
58;25; NOVA PONTE   ;390;2.2
58;26; MIRANDA      ;15;1.5
58;27; CAPIM BRANC1 ;2;0.6
58;28; CAPIM BRANC2 ;5;1.5
58;29; CORUMBA IV   ;121;3.1
58;30; CORUMBA I    ;283;5.8
58;31; ITUMBIARA    ;355;13.6
58;32; CACH.DOURADA ;64;1.6
58;33; SAO SIMAO    ;1054;26
58;34; I. SOLTEIRA  ;342;4.1
58;37; BARRA BONITA ;268;55.3
58;38; A.S. LIMA    ;75;7.9
58;39; IBITINGA     ;145;5.5
58;40; PROMISSAO    ;48;3.7
58;42; NAVANHANDAVA ;19;4.4
58;43; TRES IRMAOS  ;22;4.4
58;45; JUPIA        ;343;1.8
58;46; P. PRIMAVERA ;577;17.8
58;47; A.A. LAYDNER ;96;6.9
58;48; PIRAJU       ;2;0.1
59;1; CAMARGOS     ;88;0.6
59;2; ITUTINGA     ;0;0
59;4; FUNIL-GRANDE ;151;3.8
59;6; FURNAS       ;457;11
59;7; M. DE MORAES ;168;1.1
59;8; ESTREITO     ;39;0.2
59;9; JAGUARA      ;16;0.2
59;10; IGARAPAVA    ;46;0.3
59;11; VOLTA GRANDE ;102;2.4
59;12; P. COLOMBIA  ;255;9.4
59;14; CACONDE      ;43;1.2
59;15; E. DA CUNHA  ;28;2.1
59;16; A.S.OLIVEIRA ;1;0.1
59;17; MARIMBONDO   ;535;55.7
59;18; A. VERMELHA  ;276;9.8
59;20; BATALHA      ;171;4.6
59;21; SERRA FACAO  ;107;0.9
59;24; EMBORCACAO   ;398;13.1
59;25; NOVA PONTE   ;388;2.2
59;26; MIRANDA      ;15;1.5
59;27; CAPIM BRANC1 ;2;0.6
59;28; CAPIM BRANC2 ;4;1.5
59;29; CORUMBA IV   ;119;3.1
59;30; CORUMBA I    ;280;5.8
59;31; ITUMBIARA    ;342;13.6
59;32; CACH.DOURADA ;62;1.6
59;33; SAO SIMAO    ;1016;26
59;34; I. SOLTEIRA  ;331;4.1
59;37; BARRA BONITA ;272;55.3
59;38; A.S. LIMA    ;76;7.9
59;39; IBITINGA     ;146;5.5
59;40; PROMISSAO    ;49;3.7
59;42; NAVANHANDAVA ;19;4.4
59;43; TRES IRMAOS  ;21;4.4
59;45; JUPIA        ;327;1.8
59;46; P. PRIMAVERA ;547;17.8
59;47; A.A. LAYDNER ;95;6.9
59;48; PIRAJU       ;2;0.1
60;1; CAMARGOS     ;88;0.6
60;2; ITUTINGA     ;0;0
60;4; FUNIL-GRANDE ;151;3.8
60;6; FURNAS       ;457;11
60;7; M. DE MORAES ;168;1.1
60;8; ESTREITO     ;39;0.2
60;9; JAGUARA      ;16;0.2
60;10; IGARAPAVA    ;46;0.3
60;11; VOLTA GRANDE ;102;2.4
60;12; P. COLOMBIA  ;255;9.4
60;14; CACONDE      ;43;1.2
60;15; E. DA CUNHA  ;28;2.1
60;16; A.S.OLIVEIRA ;1;0.1
60;17; MARIMBONDO   ;535;55.7
60;18; A. VERMELHA  ;276;9.8
60;20; BATALHA      ;171;4.6
60;21; SERRA FACAO  ;107;0.9
60;24; EMBORCACAO   ;398;13.1
60;25; NOVA PONTE   ;388;2.2
60;26; MIRANDA      ;15;1.5
60;27; CAPIM BRANC1 ;2;0.6
60;28; CAPIM BRANC2 ;4;1.5
60;29; CORUMBA IV   ;119;3.1
60;30; CORUMBA I    ;280;5.8
60;31; ITUMBIARA    ;342;13.6
60;32; CACH.DOURADA ;62;1.6
60;33; SAO SIMAO    ;1016;26
60;34; I. SOLTEIRA  ;331;4.1
60;37; BARRA BONITA ;272;55.3
60;38; A.S. LIMA    ;76;7.9
60;39; IBITINGA     ;146;5.5
60;40; PROMISSAO    ;49;3.7
60;42; NAVANHANDAVA ;19;4.4
60;43; TRES IRMAOS  ;21;4.4
60;45; JUPIA        ;327;1.8
60;46; P. PRIMAVERA ;547;17.8
60;47; A.A. LAYDNER ;95;6.9
60;48; PIRAJU       ;2;0.1
61;1; CAMARGOS     ;88;0.6
61;2; ITUTINGA     ;0;0
61;4; FUNIL-GRANDE ;151;3.8
61;6; FURNAS       ;457;11
61;7; M. DE MORAES ;168;1.1
61;8; ESTREITO     ;39;0.2
61;9; JAGUARA      ;16;0.2
61;10; IGARAPAVA    ;46;0.3
61;11; VOLTA GRANDE ;102;2.4
61;12; P. COLOMBIA  ;255;9.4
61;14; CACONDE      ;43;1.2
61;15; E. DA CUNHA  ;28;2.1
61;16; A.S.OLIVEIRA ;1;0.1
61;17; MARIMBONDO   ;535;55.7
61;18; A. VERMELHA  ;276;9.8
61;20; BATALHA      ;171;4.6
61;21; SERRA FACAO  ;107;0.9
61;24; EMBORCACAO   ;398;13.1
61;25; NOVA PONTE   ;388;2.2
61;26; MIRANDA      ;15;1.5
61;27; CAPIM BRANC1 ;2;0.6
61;28; CAPIM BRANC2 ;4;1.5
61;29; CORUMBA IV   ;119;3.1
61;30; CORUMBA I    ;280;5.8
61;31; ITUMBIARA    ;342;13.6
61;32; CACH.DOURADA ;62;1.6
61;33; SAO SIMAO    ;1016;26
61;34; I. SOLTEIRA  ;331;4.1
61;37; BARRA BONITA ;272;55.3
61;38; A.S. LIMA    ;76;7.9
61;39; IBITINGA     ;146;5.5
61;40; PROMISSAO    ;49;3.7
61;42; NAVANHANDAVA ;19;4.4
61;43; TRES IRMAOS  ;21;4.4
61;45; JUPIA        ;327;1.8
61;46; P. PRIMAVERA ;547;17.8
61;47; A.A. LAYDNER ;95;6.9
61;48; PIRAJU       ;2;0.1
62;1; CAMARGOS     ;88;0.6
62;2; ITUTINGA     ;0;0
62;4; FUNIL-GRANDE ;151;3.8
62;6; FURNAS       ;457;11
62;7; M. DE MORAES ;168;1.1
62;8; ESTREITO     ;39;0.2
62;9; JAGUARA      ;16;0.2
62;10; IGARAPAVA    ;46;0.3
62;11; VOLTA GRANDE ;102;2.4
62;12; P. COLOMBIA  ;255;9.4
62;14; CACONDE      ;43;1.2
62;15; E. DA CUNHA  ;28;2.1
62;16; A.S.OLIVEIRA ;1;0.1
62;17; MARIMBONDO   ;535;55.7
62;18; A. VERMELHA  ;276;9.8
62;20; BATALHA      ;171;4.6
62;21; SERRA FACAO  ;107;0.9
62;24; EMBORCACAO   ;398;13.1
62;25; NOVA PONTE   ;388;2.2
62;26; MIRANDA      ;15;1.5
62;27; CAPIM BRANC1 ;2;0.6
62;28; CAPIM BRANC2 ;4;1.5
62;29; CORUMBA IV   ;119;3.1
62;30; CORUMBA I    ;280;5.8
62;31; ITUMBIARA    ;342;13.6
62;32; CACH.DOURADA ;62;1.6
62;33; SAO SIMAO    ;1016;26
62;34; I. SOLTEIRA  ;331;4.1
62;37; BARRA BONITA ;272;55.3
62;38; A.S. LIMA    ;76;7.9
62;39; IBITINGA     ;146;5.5
62;40; PROMISSAO    ;49;3.7
62;42; NAVANHANDAVA ;19;4.4
62;43; TRES IRMAOS  ;21;4.4
62;45; JUPIA        ;327;1.8
62;46; P. PRIMAVERA ;547;17.8
62;47; A.A. LAYDNER ;95;6.9
62;48; PIRAJU       ;2;0.1
63;1; CAMARGOS     ;88;0.6
63;2; ITUTINGA     ;0;0
63;4; FUNIL-GRANDE ;151;3.8
63;6; FURNAS       ;457;11
63;7; M. DE MORAES ;168;1.1
63;8; ESTREITO     ;39;0.2
63;9; JAGUARA      ;16;0.2
63;10; IGARAPAVA    ;46;0.3
63;11; VOLTA GRANDE ;102;2.4
63;12; P. COLOMBIA  ;255;9.4
63;14; CACONDE      ;43;1.2
63;15; E. DA CUNHA  ;28;2.1
63;16; A.S.OLIVEIRA ;1;0.1
63;17; MARIMBONDO   ;535;55.7
63;18; A. VERMELHA  ;276;9.8
63;20; BATALHA      ;171;4.6
63;21; SERRA FACAO  ;107;0.9
63;24; EMBORCACAO   ;398;13.1
63;25; NOVA PONTE   ;388;2.2
63;26; MIRANDA      ;15;1.5
63;27; CAPIM BRANC1 ;2;0.6
63;28; CAPIM BRANC2 ;4;1.5
63;29; CORUMBA IV   ;119;3.1
63;30; CORUMBA I    ;280;5.8
63;31; ITUMBIARA    ;342;13.6
63;32; CACH.DOURADA ;62;1.6
63;33; SAO SIMAO    ;1016;26
63;34; I. SOLTEIRA  ;331;4.1
63;37; BARRA BONITA ;272;55.3
63;38; A.S. LIMA    ;76;7.9
63;39; IBITINGA     ;146;5.5
63;40; PROMISSAO    ;49;3.7
63;42; NAVANHANDAVA ;19;4.4
63;43; TRES IRMAOS  ;21;4.4
63;45; JUPIA        ;327;1.8
63;46; P. PRIMAVERA ;547;17.8
63;47; A.A. LAYDNER ;95;6.9
63;48; PIRAJU       ;2;0.1
64;1; CAMARGOS     ;85;0.6
64;2; ITUTINGA     ;0;0
64;4; FUNIL-GRANDE ;146;3.8
64;6; FURNAS       ;448;11
64;7; M. DE MORAES ;163;1.1
64;8; ESTREITO     ;38;0.2
64;9; JAGUARA      ;16;0.2
64;10; IGARAPAVA    ;45;0.3
64;11; VOLTA GRANDE ;100;2.4
64;12; P. COLOMBIA  ;249;9.4
64;14; CACONDE      ;44;1.2
64;15; E. DA CUNHA  ;28;2.1
64;16; A.S.OLIVEIRA ;1;0.1
64;17; MARIMBONDO   ;527;55.7
64;18; A. VERMELHA  ;268;9.8
64;20; BATALHA      ;166;4.6
64;21; SERRA FACAO  ;104;0.9
64;24; EMBORCACAO   ;395;13.1
64;25; NOVA PONTE   ;387;2.2
64;26; MIRANDA      ;14;1.5
64;27; CAPIM BRANC1 ;2;0.6
64;28; CAPIM BRANC2 ;4;1.5
64;29; CORUMBA IV   ;117;3.1
64;30; CORUMBA I    ;278;5.8
64;31; ITUMBIARA    ;335;13.6
64;32; CACH.DOURADA ;60;1.6
64;33; SAO SIMAO    ;986;26
64;34; I. SOLTEIRA  ;321;4.1
64;37; BARRA BONITA ;283;55.3
64;38; A.S. LIMA    ;76;7.9
64;39; IBITINGA     ;147;5.5
64;40; PROMISSAO    ;49;3.7
64;42; NAVANHANDAVA ;19;4.4
64;43; TRES IRMAOS  ;21;4.4
64;45; JUPIA        ;314;1.8
64;46; P. PRIMAVERA ;525;17.8
64;47; A.A. LAYDNER ;95;6.9
64;48; PIRAJU       ;3;0.1
65;1; CAMARGOS     ;85;0.6
65;2; ITUTINGA     ;0;0
65;4; FUNIL-GRANDE ;146;3.8
65;6; FURNAS       ;448;11
65;7; M. DE MORAES ;163;1.1
65;8; ESTREITO     ;38;0.2
65;9; JAGUARA      ;16;0.2
65;10; IGARAPAVA    ;45;0.3
65;11; VOLTA GRANDE ;100;2.4
65;12; P. COLOMBIA  ;249;9.4
65;14; CACONDE      ;44;1.2
65;15; E. DA CUNHA  ;28;2.1
65;16; A.S.OLIVEIRA ;1;0.1
65;17; MARIMBONDO   ;527;55.7
65;18; A. VERMELHA  ;268;9.8
65;20; BATALHA      ;166;4.6
65;21; SERRA FACAO  ;104;0.9
65;24; EMBORCACAO   ;395;13.1
65;25; NOVA PONTE   ;387;2.2
65;26; MIRANDA      ;14;1.5
65;27; CAPIM BRANC1 ;2;0.6
65;28; CAPIM BRANC2 ;4;1.5
65;29; CORUMBA IV   ;117;3.1
65;30; CORUMBA I    ;278;5.8
65;31; ITUMBIARA    ;335;13.6
65;32; CACH.DOURADA ;60;1.6
65;33; SAO SIMAO    ;986;26
65;34; I. SOLTEIRA  ;321;4.1
65;37; BARRA BONITA ;283;55.3
65;38; A.S. LIMA    ;76;7.9
65;39; IBITINGA     ;147;5.5
65;40; PROMISSAO    ;49;3.7
65;42; NAVANHANDAVA ;19;4.4
65;43; TRES IRMAOS  ;21;4.4
65;45; JUPIA        ;314;1.8
65;46; P. PRIMAVERA ;525;17.8
65;47; A.A. LAYDNER ;95;6.9
65;48; PIRAJU       ;3;0.1
